region,date,mean,median,lower_90,upper_90,lower_50,upper_50
Niederösterreich,2020-04-14,0.7337807099921698,0.7823898246229426,0.32385197848428404,1.121674952235926,0.6803186231593766,0.9684347292013931
Niederösterreich,2020-04-15,0.7409088198615273,0.7907996169551554,0.2941828679658355,1.1131442104794127,0.6898770319208316,0.9814207649265856
Niederösterreich,2020-04-16,0.7481048607057559,0.7847037244493202,0.2861322415997928,1.1548292546318857,0.6787180538648592,0.9885750511236023
Niederösterreich,2020-04-17,0.7536384276830683,0.7952038687274238,0.2574873684247425,1.1499656537487608,0.6646427507612226,0.9718188018112062
Niederösterreich,2020-04-18,0.7617602774313135,0.8063123418653053,0.26728366573562956,1.1775496269074586,0.7008324962964847,1.0189749399649164
Niederösterreich,2020-04-19,0.767631499416679,0.8084939036397311,0.33856710112847976,1.2506724834863698,0.6931553320292436,0.9871747330917321
Niederösterreich,2020-04-20,0.7781498181863438,0.8191531252586373,0.3020076307050924,1.229377788504943,0.7123172222459926,1.0319621593248436
Niederösterreich,2020-04-21,0.7857579735573135,0.8226240963729698,0.3150968456158949,1.2830823822425117,0.6685532033617205,0.9913611729805119
Niederösterreich,2020-04-22,0.7915119497264438,0.8239090048227125,0.30614604875426865,1.296064166011183,0.647519312700479,0.9791074822537352
Niederösterreich,2020-04-23,0.7974146448017693,0.8298266850181071,0.2628481916819284,1.2518681853665616,0.723589765618598,1.069751816555807
Niederösterreich,2020-04-24,0.8024107044883887,0.8288568890392929,0.30008685890316056,1.2828904133940169,0.631084632546093,0.975492383254113
Niederösterreich,2020-04-25,0.8046322549126874,0.8283106348059387,0.32899836644958547,1.3277845405124071,0.6489649744765154,1.0076636285609972
Niederösterreich,2020-04-26,0.8039932634129867,0.8330518323706212,0.22408112357055843,1.2592626841781205,0.6603403739248924,1.019828299958143
Niederösterreich,2020-04-27,0.8059328089557991,0.8365184774916578,0.24360627631384435,1.343011834795698,0.6512762841495429,1.01879270515546
Niederösterreich,2020-04-28,0.8046978054942433,0.8334815014388304,0.20930398422013885,1.3475776866368359,0.6580081166611309,1.0551739127103297
Niederösterreich,2020-04-29,0.8047641780326116,0.8306841815648236,0.08962179276249727,1.3121962212755411,0.6310069421039319,1.0456765058453652
Niederösterreich,2020-04-30,0.8017748796059896,0.8274266033138178,0.11348726409675125,1.4013131201571571,0.6771646813327697,1.0937253157688387
Niederösterreich,2020-05-01,0.8010302250557404,0.8308435400137131,0.20423912564922053,1.571232442767077,0.673191349991491,1.102806708854027
Niederösterreich,2020-05-02,0.7978547602777957,0.8379374971023101,0.17993150804306646,1.5205933038403596,0.6679159998337776,1.1003328645346495
Oberösterreich,2020-03-05,1.353362583891847,1.3142990310278617,0.9343222339877889,1.6973647768595639,1.1590937415507008,1.4456714995150326
Oberösterreich,2020-03-06,1.3458493062132464,1.2976915184824487,0.9415337361081899,1.6941140136388897,1.1555136474272287,1.4329735658124079
Oberösterreich,2020-03-07,1.3430984414442886,1.302532025753051,0.9978019879276331,1.7072046398007603,1.1237658320055208,1.3996722445950303
